id,member_id,loan_amnt,term,int_rate,installment,grade,sub_grade,emp_length,home_ownership,annual_inc,verification_status,purpose,dti,delinq_2yrs,inq_last_6mths,open_acc,pub_rec,revol_bal,revol_util,total_acc,last_pymnt_amnt,loan_status
726300,921650.0,10000.0, 36 months, 10.37%,324.42,B,B3,5 years,RENT,27600.0,Verified,car,1.74,0.0,0.0,2.0,0.0,623.0,11.8%,10.0,324.42,Charged Off
726230,921568.0,5000.0, 36 months, 11.11%,163.96,B,B5,10+ years,RENT,22944.0,Source Verified,home_improvement,2.98,0.0,0.0,3.0,0.0,775.0,25%,5.0,181.97,Fully Paid
725835,921143.0,4500.0, 60 months, 16.77%,111.29,E,E2,4 years,MORTGAGE,64800.0,Not Verified,major_purchase,10.42,0.0,1.0,7.0,0.0,27736.0,60.3%,16.0,111.29,Charged Off
726194,921531.0,2000.0, 36 months, 13.06%,67.45,C,C2,,RENT,60000.0,Source Verified,other,7.88,1.0,2.0,5.0,0.0,6001.0,33.7%,25.0,882.79,Fully Paid
725253,920470.0,15000.0, 36 months, 15.65%,524.77,D,D4,,MORTGAGE,70000.0,Verified,debt_consolidation,15.29,1.0,1.0,13.0,1.0,55525.0,69.7%,42.0,7091.86,Fully Paid
726165,921500.0,15000.0, 36 months, 12.68%,503.11,C,C1,6 years,MORTGAGE,95000.0,Verified,home_improvement,11.6,0.0,1.0,8.0,0.0,14824.0,47.2%,12.0,547.25,Fully Paid
726130,921462.0,16000.0, 36 months,  5.79%,485.24,A,A2,6 years,RENT,80000.0,Source Verified,credit_card,8.31,0.0,0.0,8.0,0.0,482.0,5.1%,12.0,485.31,Fully Paid
720766,915250.0,10000.0, 36 months,  6.92%,308.41,A,A3,3 years,MORTGAGE,82000.0,Not Verified,major_purchase,16.38,0.0,0.0,5.0,0.0,668.0,4.2%,13.0,316.14,Fully Paid
723437,918375.0,20675.0, 36 months, 10.00%,667.13,B,B2,10+ years,MORTGAGE,85500.0,Verified,debt_consolidation,14.58,0.0,0.0,6.0,0.0,7576.0,59.7%,13.0,711.86,Fully Paid
726080,921407.0,16000.0, 60 months, 14.91%,379.89,D,D2,6 years,RENT,65500.0,Source Verified,debt_consolidation,16.27,0.0,1.0,8.0,0.0,28218.0,78.6%,23.0,23.54,Fully Paid
723934,918988.0,35000.0, 36 months, 10.37%,1135.45,B,B3,10+ years,RENT,85000.0,Verified,debt_consolidation,6.37,0.0,0.0,8.0,0.0,18369.0,41.7%,16.0,20958.77,Fully Paid
726038,921363.0,35000.0, 60 months, 12.68%,790.64,C,C1,10+ years,MORTGAGE,80000.0,Verified,debt_consolidation,18.29,0.0,1.0,16.0,0.0,44646.0,16.6%,40.0,8600.0,Charged Off
724388,919496.0,28000.0, 60 months, 14.91%,664.8,D,D2,2 years,MORTGAGE,65000.0,Source Verified,small_business,2.55,0.0,0.0,3.0,0.0,285.0,28.5%,10.0,664.44,Fully Paid
725579,920850.0,2700.0, 36 months, 10.00%,87.13,B,B2,4 years,RENT,40560.0,Not Verified,credit_card,4.82,0.0,0.0,6.0,0.0,7388.0,78.7%,7.0,89.38,Fully Paid
726037,921361.0,5600.0, 36 months, 14.91%,193.88,D,D2,2 years,RENT,66500.0,Not Verified,debt_consolidation,12.85,0.0,3.0,16.0,0.0,12962.0,57.9%,33.0,193.88,Charged Off
725933,921253.0,13500.0, 36 months,  7.66%,420.93,A,A5,3 years,MORTGAGE,34000.0,Verified,other,8.96,0.0,1.0,7.0,0.0,3743.0,16.1%,12.0,12917.41,Fully Paid
725989,921311.0,8000.0, 36 months,  5.79%,242.62,A,A2,10+ years,MORTGAGE,89440.0,Source Verified,home_improvement,26.54,0.0,0.0,21.0,0.0,31533.0,33.7%,45.0,263.81,Fully Paid
713857,907169.0,20675.0, 60 months, 20.11%,549.03,G,G1,10+ years,MORTGAGE,98000.0,Verified,debt_consolidation,9.04,2.0,0.0,5.0,0.0,1087.0,67.9%,24.0,14071.31,Fully Paid
725077,920277.0,10000.0, 60 months, 12.68%,225.9,C,C1,10+ years,MORTGAGE,60000.0,Not Verified,major_purchase,21.04,0.0,1.0,17.0,0.0,27166.0,45.3%,45.0,7135.79,Fully Paid
725962,921284.0,5000.0, 60 months, 13.06%,113.92,C,C2,2 years,RENT,27300.0,Source Verified,debt_consolidation,8.4,0.0,0.0,19.0,0.0,8121.0,37.4%,25.0,113.92,Charged Off
725888,921201.0,9975.0, 36 months, 13.06%,336.39,C,C2,10+ years,RENT,83200.0,Source Verified,debt_consolidation,20.16,0.0,0.0,13.0,0.0,22564.0,32.7%,18.0,5814.61,Fully Paid
725195,920408.0,6000.0, 36 months, 12.68%,201.25,C,C1,10+ years,OWN,46000.0,Verified,debt_consolidation,14.71,0.0,2.0,13.0,0.0,14086.0,70.4%,30.0,465.25,Fully Paid
725895,921210.0,28000.0, 36 months, 14.91%,969.4,D,D2,10+ years,MORTGAGE,180000.0,Verified,credit_card,7.19,0.0,2.0,13.0,0.0,29095.0,44.3%,27.0,1011.23,Fully Paid
675652,863475.0,2700.0, 36 months,  6.92%,83.27,A,A3,5 years,MORTGAGE,49000.0,Not Verified,credit_card,18.67,0.0,0.0,11.0,0.0,1503.0,6.4%,18.0,1945.97,Fully Paid
725896,921211.0,10000.0, 36 months, 11.11%,327.91,B,B5,3 years,MORTGAGE,170004.0,Source Verified,debt_consolidation,16.64,0.0,0.0,9.0,0.0,59045.0,94.3%,26.0,368.06,Fully Paid
725871,894993.0,10000.0, 60 months, 10.74%,216.13,B,B4,1 year,RENT,110000.0,Source Verified,other,11.93,0.0,0.0,8.0,0.0,24359.0,44.9%,14.0,9704.85,Fully Paid
725829,921137.0,6000.0, 60 months, 14.91%,142.46,D,D2,2 years,RENT,55000.0,Source Verified,debt_consolidation,20.51,0.0,1.0,5.0,0.0,7.0,0.5%,23.0,2663.29,Fully Paid
723229,918140.0,24000.0, 60 months, 19.36%,627.34,F,F4,10+ years,MORTGAGE,78000.0,Verified,debt_consolidation,13.95,0.0,0.0,9.0,1.0,8945.0,43%,26.0,627.34,Charged Off
725778,921082.0,10000.0, 60 months, 16.02%,243.29,D,D5,1 year,RENT,48000.0,Source Verified,debt_consolidation,16.2,0.0,0.0,7.0,0.0,5301.0,96.4%,10.0,4707.01,Fully Paid
725791,921096.0,4800.0, 36 months, 10.74%,156.56,B,B4,10+ years,RENT,103641.0,Source Verified,vacation,4.43,1.0,1.0,13.0,1.0,3649.0,21.5%,23.0,437.76,Fully Paid
725780,921084.0,12000.0, 36 months, 10.74%,391.39,B,B4,5 years,MORTGAGE,62510.0,Not Verified,credit_card,10.94,0.0,1.0,6.0,0.0,4720.0,13.9%,26.0,10354.23,Fully Paid
725751,921053.0,7000.0, 36 months, 10.00%,225.88,B,B2,7 years,RENT,44400.0,Not Verified,debt_consolidation,5.27,0.0,1.0,4.0,0.0,5705.0,65.6%,8.0,225.88,Charged Off
725739,921041.0,6000.0, 36 months, 14.91%,207.73,D,D2,2 years,RENT,33864.0,Source Verified,credit_card,19.45,2.0,0.0,6.0,0.0,5541.0,72%,25.0,3710.8,Fully Paid
724826,919995.0,3500.0, 36 months, 14.91%,121.18,D,D2,10+ years,MORTGAGE,75500.0,Not Verified,home_improvement,14.24,0.0,0.0,7.0,0.0,33619.0,97.7%,17.0,97.96,Fully Paid
725699,920991.0,5200.0, 36 months,  5.42%,156.84,A,A1,,MORTGAGE,31000.0,Not Verified,other,18.97,0.0,0.0,6.0,0.0,3758.0,12.9%,12.0,168.65,Fully Paid
725676,920963.0,14125.0, 36 months, 10.37%,458.24,B,B3,10+ years,RENT,34800.0,Not Verified,debt_consolidation,23.55,0.0,1.0,10.0,0.0,14809.0,55.3%,23.0,458.24,Charged Off
725675,920962.0,3000.0, 36 months,  5.42%,90.48,A,A1,8 years,MORTGAGE,54000.0,Source Verified,car,20.84,0.0,0.0,7.0,0.0,15972.0,28%,19.0,2936.85,Fully Paid
725372,920606.0,1000.0, 60 months, 13.06%,22.79,C,C2,1 year,RENT,9600.0,Not Verified,small_business,22.5,0.0,0.0,4.0,0.0,1327.0,53.1%,4.0,22.79,Charged Off
725651,920935.0,5600.0, 60 months, 16.40%,137.38,E,E1,3 years,MORTGAGE,55000.0,Source Verified,debt_consolidation,13.94,1.0,1.0,8.0,0.0,5855.0,41.2%,18.0,4353.94,Fully Paid
722825,917692.0,26000.0, 60 months, 17.88%,658.54,E,E5,4 years,MORTGAGE,110000.0,Verified,home_improvement,22.24,0.0,2.0,22.0,0.0,26018.0,77.7%,35.0,7001.12,Fully Paid
725645,920928.0,5000.0, 36 months,  6.92%,154.21,A,A3,3 years,MORTGAGE,51996.0,Not Verified,debt_consolidation,2.61,0.0,1.0,9.0,0.0,3756.0,25.2%,23.0,158.48,Fully Paid
725587,920858.0,1500.0, 36 months,  7.29%,46.52,A,A4,1 year,RENT,24000.0,Source Verified,other,19.05,0.0,0.0,12.0,0.0,3363.0,36.2%,18.0,51.15,Fully Paid
725567,920836.0,10000.0, 36 months,  7.29%,310.1,A,A4,3 years,MORTGAGE,65000.0,Not Verified,debt_consolidation,15.32,0.0,0.0,7.0,1.0,7431.0,61.9%,21.0,327.3,Fully Paid
724873,920046.0,3500.0, 36 months, 10.00%,112.94,B,B2,< 1 year,RENT,63504.0,Source Verified,other,12.07,1.0,0.0,9.0,0.0,1995.0,32.2%,15.0,121.73,Fully Paid
705212,897271.0,15000.0, 60 months, 17.51%,376.92,E,E4,10+ years,MORTGAGE,95000.0,Verified,home_improvement,23.63,2.0,0.0,14.0,0.0,27721.0,78.8%,48.0,7188.31,Fully Paid
690304,880714.0,14000.0, 36 months, 10.00%,451.75,B,B2,< 1 year,MORTGAGE,82000.0,Source Verified,other,19.42,0.0,1.0,12.0,0.0,3695.0,18.3%,28.0,2328.13,Fully Paid
725534,920793.0,1850.0, 36 months, 10.74%,60.34,B,B4,1 year,OWN,48000.0,Not Verified,car,5.1,2.0,0.0,17.0,0.0,10691.0,24.3%,45.0,60.34,Charged Off
725531,920791.0,10000.0, 60 months, 10.37%,214.3,B,B3,1 year,MORTGAGE,66000.0,Source Verified,credit_card,11.6,0.0,0.0,18.0,0.0,8282.0,25.8%,33.0,213.95,Fully Paid
725512,920770.0,12000.0, 60 months, 16.77%,296.75,E,E2,9 years,RENT,61000.0,Not Verified,debt_consolidation,18.73,0.0,2.0,14.0,0.0,10306.0,66.3%,24.0,11221.59,Fully Paid
725495,920749.0,5000.0, 36 months,  5.42%,150.8,A,A1,6 years,RENT,60000.0,Not Verified,car,6.9,0.0,0.0,6.0,0.0,1314.0,8.7%,19.0,3713.42,Fully Paid
725502,920758.0,24000.0, 60 months, 14.17%,560.56,C,C5,10+ years,MORTGAGE,65000.0,Verified,debt_consolidation,11.34,2.0,2.0,8.0,0.0,16561.0,31.8%,22.0,7345.34,Fully Paid
718880,913158.0,8000.0, 36 months, 10.00%,258.14,B,B2,5 years,RENT,42000.0,Source Verified,debt_consolidation,9.23,0.0,0.0,7.0,0.0,8382.0,81.4%,8.0,280.67,Fully Paid
725458,920702.0,8000.0, 60 months, 17.14%,199.43,E,E3,5 years,RENT,39150.0,Not Verified,debt_consolidation,13.89,0.0,0.0,5.0,0.0,6948.0,95.2%,10.0,199.43,Charged Off
725391,920626.0,21450.0, 36 months,  7.29%,665.17,A,A4,5 years,RENT,60000.0,Verified,debt_consolidation,15.28,0.0,0.0,11.0,0.0,556.0,0.9%,26.0,680.27,Fully Paid
725085,920290.0,15000.0, 36 months, 10.00%,484.01,B,B2,10+ years,MORTGAGE,107004.0,Verified,major_purchase,24.77,0.0,1.0,12.0,0.0,12071.0,56.4%,29.0,521.06,Fully Paid
725404,920642.0,14400.0, 36 months, 10.74%,469.67,B,B4,10+ years,MORTGAGE,120000.0,Verified,debt_consolidation,10.13,0.0,0.0,6.0,0.0,36014.0,72.5%,28.0,11700.58,Fully Paid
721530,916157.0,20000.0, 60 months, 10.74%,432.26,B,B4,2 years,MORTGAGE,108000.0,Verified,other,6.76,0.0,0.0,5.0,0.0,50111.0,73.3%,13.0,10422.77,Fully Paid
725413,920652.0,24000.0, 60 months, 18.62%,617.57,F,F2,3 years,MORTGAGE,120000.0,Source Verified,home_improvement,4.02,0.0,0.0,10.0,1.0,9684.0,50.2%,41.0,14967.37,Fully Paid
724956,920138.0,7000.0, 36 months, 11.11%,229.54,B,B5,< 1 year,RENT,42000.0,Not Verified,debt_consolidation,13.49,0.0,1.0,7.0,0.0,6889.0,48.9%,8.0,4033.49,Fully Paid
725409,920647.0,18225.0, 36 months, 10.37%,591.25,B,B3,10+ years,MORTGAGE,120000.0,Verified,credit_card,13.07,0.0,0.0,10.0,0.0,14922.0,29.8%,35.0,120.29,Fully Paid
725367,920601.0,33950.0, 60 months, 18.25%,866.74,F,F1,7 years,MORTGAGE,60000.0,Verified,debt_consolidation,22.46,0.0,3.0,7.0,1.0,13890.0,75.5%,20.0,72.94,Charged Off
714100,907439.0,16075.0, 36 months, 10.37%,521.5,B,B3,3 years,RENT,54000.0,Not Verified,debt_consolidation,10.8,0.0,0.0,4.0,0.0,9070.0,46.5%,18.0,532.41,Fully Paid
725335,920566.0,8000.0, 36 months, 15.28%,278.43,D,D3,6 years,RENT,42000.0,Source Verified,debt_consolidation,14.03,0.0,3.0,8.0,0.0,2337.0,75.4%,13.0,278.43,Charged Off
725320,920549.0,1000.0, 36 months, 14.91%,34.63,D,D2,,RENT,24000.0,Not Verified,vacation,6.6,0.0,0.0,2.0,1.0,3966.0,94.4%,18.0,749.81,Fully Paid
725132,920343.0,5900.0, 36 months,  7.66%,183.97,A,A5,9 years,MORTGAGE,84000.0,Not Verified,car,17.34,0.0,0.0,7.0,0.0,9497.0,52.8%,31.0,2321.63,Fully Paid
725181,920394.0,6500.0, 36 months, 10.37%,210.87,B,B3,< 1 year,RENT,62467.0,Not Verified,debt_consolidation,16.19,0.0,0.0,8.0,0.0,6093.0,81.2%,26.0,1243.8,Fully Paid
680485,869313.0,15000.0, 36 months, 11.11%,491.87,B,B5,< 1 year,RENT,110000.0,Not Verified,debt_consolidation,3.28,0.0,1.0,6.0,0.0,12054.0,82.6%,16.0,549.46,Fully Paid
725281,920506.0,10850.0, 36 months,  7.66%,338.31,A,A5,7 years,MORTGAGE,40000.0,Verified,credit_card,12.36,0.0,0.0,9.0,0.0,10089.0,37.2%,14.0,8996.46,Fully Paid
725258,920475.0,3000.0, 36 months, 10.00%,96.81,B,B2,10+ years,MORTGAGE,54000.0,Not Verified,home_improvement,18.11,1.0,0.0,8.0,0.0,5326.0,35.5%,21.0,2658.14,Fully Paid
725254,920471.0,8000.0, 36 months,  5.79%,242.62,A,A2,< 1 year,OWN,24000.0,Not Verified,home_improvement,12.15,0.0,0.0,7.0,0.0,0.0,0%,10.0,276.2,Fully Paid
725232,920448.0,6800.0, 60 months, 15.65%,164.11,D,D4,< 1 year,RENT,29500.0,Verified,debt_consolidation,1.63,0.0,0.0,2.0,0.0,1840.0,43.8%,4.0,163.28,Fully Paid
724879,920052.0,12000.0, 36 months, 10.37%,389.3,B,B3,10+ years,RENT,59000.0,Not Verified,debt_consolidation,25.24,0.0,3.0,14.0,0.0,31245.0,54.6%,27.0,398.0,Fully Paid
725193,920406.0,9000.0, 60 months, 10.37%,192.87,B,B3,10+ years,MORTGAGE,60000.0,Not Verified,car,9.34,0.0,0.0,19.0,0.0,24191.0,21%,43.0,192.87,Charged Off
724794,919961.0,8000.0, 60 months, 14.17%,186.86,C,C5,5 years,MORTGAGE,42000.0,Not Verified,debt_consolidation,11.31,0.0,2.0,12.0,0.0,8674.0,34.1%,29.0,8096.27,Fully Paid
725192,920405.0,10000.0, 36 months,  5.79%,303.27,A,A2,10+ years,MORTGAGE,65000.0,Not Verified,home_improvement,2.16,0.0,0.0,5.0,0.0,2701.0,7.2%,17.0,13.29,Fully Paid
724550,919673.0,8400.0, 36 months,  6.92%,259.07,A,A3,1 year,RENT,36000.0,Not Verified,renewable_energy,13.3,0.0,1.0,9.0,0.0,6998.0,13.2%,12.0,274.07,Charged Off
725131,920342.0,9600.0, 36 months,  5.42%,289.54,A,A1,10+ years,MORTGAGE,49200.0,Not Verified,debt_consolidation,11.83,0.0,0.0,12.0,0.0,35065.0,41.6%,32.0,6350.74,Fully Paid
724865,920037.0,20000.0, 60 months, 13.06%,455.68,C,C2,10+ years,MORTGAGE,95496.0,Verified,debt_consolidation,23.34,0.0,0.0,10.0,0.0,17417.0,62.9%,34.0,6043.08,Fully Paid
725076,920276.0,10000.0, 36 months, 15.65%,349.85,D,D4,10+ years,OWN,105000.0,Verified,debt_consolidation,18.31,0.0,0.0,11.0,1.0,97952.0,98.4%,23.0,8273.51,Fully Paid
724288,919380.0,12000.0, 60 months, 14.91%,284.92,D,D2,7 years,MORTGAGE,52200.0,Not Verified,debt_consolidation,15.01,0.0,2.0,16.0,0.0,23959.0,45.2%,23.0,11592.76,Fully Paid
669325,855799.0,10400.0, 36 months, 18.25%,377.3,F,F1,1 year,RENT,57600.0,Not Verified,major_purchase,10.17,1.0,1.0,25.0,0.0,3348.0,49.2%,41.0,5714.59,Fully Paid
723733,918757.0,4400.0, 36 months,  7.29%,136.45,A,A4,10+ years,MORTGAGE,94128.0,Source Verified,car,19.43,0.0,0.0,9.0,0.0,38283.0,85.1%,25.0,148.59,Fully Paid
725042,920233.0,4950.0, 36 months,  9.63%,158.87,B,B1,,RENT,13296.0,Verified,medical,12.91,0.0,0.0,7.0,1.0,2761.0,34.5%,8.0,516.36,Fully Paid
725029,920217.0,3600.0, 60 months,  7.29%,71.78,A,A4,3 years,RENT,38268.0,Not Verified,credit_card,9.44,0.0,0.0,7.0,0.0,4226.0,21.3%,16.0,551.99,Fully Paid
724995,920179.0,1000.0, 60 months, 12.68%,22.59,C,C1,5 years,MORTGAGE,24000.0,Not Verified,vacation,9.15,0.0,2.0,14.0,0.0,5204.0,31.5%,30.0,22.55,Fully Paid
723925,918978.0,18000.0, 60 months, 13.80%,416.97,C,C4,10+ years,MORTGAGE,87600.0,Source Verified,debt_consolidation,11.89,0.0,1.0,13.0,0.0,18379.0,50.2%,35.0,418.13,Charged Off
724923,920103.0,25000.0, 36 months, 10.74%,815.4,B,B4,1 year,RENT,175000.0,Verified,credit_card,0.23,0.0,0.0,4.0,0.0,1112.0,15.9%,22.0,837.2,Fully Paid
724189,919268.0,5000.0, 36 months,  7.29%,155.05,A,A4,6 years,MORTGAGE,48996.0,Not Verified,home_improvement,0.0,0.0,0.0,4.0,0.0,0.0,0%,20.0,167.43,Fully Paid
724810,919979.0,11300.0, 36 months, 10.37%,366.59,B,B3,4 years,MORTGAGE,80140.0,Verified,debt_consolidation,13.57,0.0,0.0,8.0,1.0,11628.0,72.2%,24.0,6769.08,Fully Paid
724819,919987.0,7225.0, 36 months,  6.92%,222.83,A,A3,2 years,RENT,28800.0,Source Verified,debt_consolidation,27.25,0.0,0.0,8.0,0.0,7742.0,42.3%,34.0,316.26,Fully Paid
724790,919956.0,9500.0, 60 months, 12.68%,214.61,C,C1,10+ years,MORTGAGE,68000.0,Not Verified,medical,12.64,0.0,3.0,14.0,0.0,8280.0,13.7%,31.0,63.12,Fully Paid
724561,919685.0,3000.0, 36 months,  7.29%,93.03,A,A4,< 1 year,RENT,36000.0,Source Verified,other,5.0,0.0,0.0,5.0,0.0,4663.0,60.6%,9.0,375.83,Fully Paid
724218,919302.0,6000.0, 36 months,  9.63%,192.57,B,B1,10+ years,RENT,16000.0,Not Verified,other,6.83,0.0,0.0,2.0,0.0,0.0,0%,15.0,5460.69,Fully Paid
724727,919879.0,5000.0, 36 months,  5.79%,151.64,A,A2,2 years,RENT,59600.0,Not Verified,medical,22.21,0.0,0.0,18.0,0.0,15878.0,33.1%,33.0,1931.81,Fully Paid
724735,919888.0,3000.0, 36 months, 10.00%,96.81,B,B2,6 years,RENT,32400.0,Not Verified,debt_consolidation,21.33,0.0,0.0,5.0,0.0,1697.0,94.3%,7.0,7.49,Fully Paid
724732,919885.0,25000.0, 60 months, 14.17%,583.92,C,C5,10+ years,MORTGAGE,65000.0,Verified,debt_consolidation,23.41,0.0,2.0,13.0,0.0,33542.0,59.6%,34.0,583.92,Charged Off
724723,919875.0,7200.0, 60 months, 15.28%,172.35,D,D3,3 years,MORTGAGE,35000.0,Verified,home_improvement,17.49,0.0,2.0,8.0,0.0,7440.0,68.3%,11.0,101.69,Fully Paid
724703,919852.0,8750.0, 36 months,  9.63%,280.83,B,B1,5 years,RENT,65000.0,Not Verified,debt_consolidation,11.32,0.0,0.0,13.0,0.0,8686.0,44.5%,23.0,292.69,Fully Paid
724700,919849.0,15000.0, 60 months, 17.51%,376.92,E,E4,8 years,MORTGAGE,37000.0,Verified,debt_consolidation,13.2,0.0,0.0,11.0,0.0,9797.0,51.8%,17.0,377.4,Fully Paid
724642,919782.0,1000.0, 36 months,  7.29%,31.01,A,A4,4 years,RENT,29000.0,Not Verified,other,17.05,1.0,1.0,10.0,0.0,5373.0,18.7%,22.0,34.64,Fully Paid
701962,893798.0,7000.0, 36 months,  7.29%,217.07,A,A4,3 years,MORTGAGE,84000.0,Not Verified,home_improvement,5.3,0.0,2.0,13.0,0.0,13406.0,49.1%,27.0,2732.76,Fully Paid
724163,919235.0,2750.0, 36 months, 10.37%,89.22,B,B3,3 years,RENT,57120.0,Not Verified,other,7.88,0.0,0.0,6.0,0.0,8585.0,85.8%,7.0,1572.35,Fully Paid
724490,919607.0,15075.0, 60 months, 10.37%,323.06,B,B3,4 years,RENT,29412.0,Source Verified,credit_card,23.79,0.0,0.0,6.0,0.0,17767.0,58.6%,33.0,6268.42,Fully Paid
724619,919753.0,15000.0, 36 months, 13.43%,508.53,C,C3,4 years,RENT,57000.0,Verified,debt_consolidation,17.16,0.0,2.0,11.0,1.0,10530.0,45%,20.0,42.44,Fully Paid
724585,919712.0,8000.0, 36 months, 13.06%,269.79,C,C2,10+ years,MORTGAGE,50000.0,Not Verified,other,0.74,0.0,1.0,3.0,0.0,2650.0,71.6%,31.0,369.26,Fully Paid
723210,918120.0,20000.0, 60 months, 14.17%,467.13,C,C5,< 1 year,RENT,43680.0,Verified,medical,0.44,0.0,1.0,2.0,0.0,814.0,11.6%,13.0,22.93,Fully Paid
724563,919687.0,3500.0, 60 months, 11.11%,76.3,B,B5,,OWN,30000.0,Not Verified,home_improvement,9.28,0.0,0.0,8.0,0.0,5220.0,41.4%,9.0,75.55,Fully Paid
723685,918699.0,9000.0, 36 months,  7.66%,280.62,A,A5,3 years,RENT,22000.0,Verified,credit_card,7.25,0.0,0.0,4.0,0.0,5894.0,34.7%,7.0,3791.47,Fully Paid
720173,914596.0,25000.0, 60 months, 13.06%,569.6,C,C2,10+ years,MORTGAGE,75000.0,Verified,debt_consolidation,19.82,0.0,0.0,8.0,0.0,38584.0,71.5%,20.0,31.05,Charged Off
724509,919630.0,10200.0, 60 months, 17.88%,258.35,E,E5,2 years,RENT,30000.0,Verified,other,18.48,0.0,0.0,7.0,0.0,6140.0,85.3%,9.0,258.35,Charged Off
724476,919591.0,1500.0, 36 months, 11.11%,49.19,B,B5,10+ years,RENT,26400.0,Source Verified,major_purchase,22.64,0.0,0.0,8.0,0.0,2240.0,52.1%,15.0,76.48,Fully Paid
718656,912905.0,8000.0, 60 months, 13.06%,182.28,C,C2,2 years,RENT,135996.0,Verified,other,6.1,1.0,1.0,5.0,0.0,20486.0,84.7%,11.0,37.06,Charged Off
684239,873673.0,6500.0, 36 months, 12.68%,218.02,C,C1,,RENT,35000.0,Not Verified,debt_consolidation,5.55,0.0,0.0,4.0,0.0,0.0,44.1%,11.0,229.84,Fully Paid
716791,910780.0,10000.0, 60 months, 16.40%,245.32,E,E1,4 years,MORTGAGE,100008.0,Source Verified,major_purchase,14.13,0.0,0.0,11.0,0.0,8179.0,71.1%,30.0,3366.7,Fully Paid
724455,919568.0,13000.0, 36 months,  7.29%,403.13,A,A4,6 years,RENT,87000.0,Verified,debt_consolidation,10.59,0.0,1.0,14.0,0.0,30237.0,27.9%,31.0,13084.84,Fully Paid
724403,919513.0,15000.0, 36 months, 10.00%,484.01,B,B2,3 years,MORTGAGE,100000.0,Source Verified,other,13.33,0.0,2.0,12.0,0.0,2938.0,26.7%,18.0,6854.51,Fully Paid
724386,919494.0,16000.0, 60 months,  9.63%,337.05,B,B1,< 1 year,MORTGAGE,60000.0,Source Verified,debt_consolidation,13.16,0.0,0.0,6.0,0.0,15704.0,28.4%,15.0,337.13,Fully Paid
722895,917764.0,15000.0, 36 months, 10.37%,486.62,B,B3,2 years,RENT,61500.0,Not Verified,credit_card,10.11,0.0,2.0,7.0,0.0,8104.0,37.3%,17.0,496.62,Fully Paid
724358,919462.0,5000.0, 60 months, 11.11%,108.99,B,B5,10+ years,OWN,110000.0,Not Verified,debt_consolidation,18.14,0.0,0.0,7.0,0.0,86970.0,86.8%,33.0,5047.4,Fully Paid
706709,898947.0,11000.0, 36 months,  7.29%,341.11,A,A4,8 years,RENT,44000.0,Not Verified,wedding,14.1,0.0,0.0,4.0,0.0,14060.0,29.2%,12.0,3010.33,Fully Paid
724242,919328.0,5000.0, 36 months,  7.29%,155.05,A,A4,6 years,RENT,42000.0,Source Verified,debt_consolidation,8.46,0.0,0.0,7.0,0.0,2103.0,37.6%,12.0,4525.35,Fully Paid
724196,919276.0,12375.0, 36 months,  7.29%,383.75,A,A4,5 years,MORTGAGE,33000.0,Verified,credit_card,21.96,0.0,2.0,12.0,0.0,8539.0,26.9%,32.0,5888.26,Fully Paid
708328,900809.0,2400.0, 60 months, 16.40%,58.88,E,E1,< 1 year,MORTGAGE,55000.0,Source Verified,debt_consolidation,13.64,0.0,0.0,11.0,0.0,5681.0,83.5%,17.0,58.88,Charged Off
724312,919408.0,35000.0, 60 months, 19.36%,914.87,F,F4,10+ years,MORTGAGE,110000.0,Verified,major_purchase,8.71,0.0,2.0,14.0,0.0,10557.0,46.3%,35.0,3504.61,Fully Paid
724236,919322.0,2750.0, 36 months,  9.63%,88.26,B,B1,10+ years,MORTGAGE,27138.0,Verified,credit_card,18.0,0.0,0.0,8.0,0.0,17203.0,60.2%,16.0,92.84,Fully Paid
724211,919295.0,11700.0, 60 months, 11.11%,255.03,B,B5,3 years,MORTGAGE,41500.0,Verified,home_improvement,10.55,0.0,1.0,18.0,0.0,1515.0,2.4%,46.0,255.03,Charged Off
724209,919293.0,5000.0, 60 months, 14.91%,118.72,D,D2,9 years,RENT,26458.0,Source Verified,credit_card,4.13,0.0,0.0,7.0,0.0,2002.0,14%,9.0,55.7,Fully Paid
724178,919255.0,3800.0, 36 months, 10.37%,123.28,B,B3,3 years,RENT,60000.0,Verified,vacation,10.52,0.0,0.0,7.0,0.0,725.0,33.5%,9.0,2172.22,Fully Paid
724069,919134.0,7000.0, 36 months,  5.42%,211.12,A,A1,10+ years,MORTGAGE,45000.0,Not Verified,credit_card,10.05,0.0,0.0,6.0,0.0,7558.0,20.8%,21.0,225.1,Fully Paid
723427,918364.0,9000.0, 60 months, 16.40%,220.78,E,E1,4 years,MORTGAGE,67000.0,Not Verified,debt_consolidation,23.71,0.0,0.0,11.0,0.0,18065.0,81.7%,18.0,220.78,Charged Off
724053,919117.0,9200.0, 36 months,  6.92%,283.74,A,A3,< 1 year,RENT,50000.0,Not Verified,credit_card,6.26,0.0,0.0,10.0,0.0,7.0,0%,37.0,853.38,Fully Paid
724025,919087.0,16000.0, 60 months, 11.11%,348.76,B,B5,5 years,MORTGAGE,120000.0,Source Verified,vacation,20.49,0.0,0.0,17.0,0.0,16503.0,53.2%,52.0,1299.91,Fully Paid
